Ticker Symbol,Period Ending,Accounts Payable,Accounts Receivable,Add'l income/expense items,After Tax ROE,Capital Expenditures,Cash Ratio,Cash and Cash Equivalents,Changes in Inventories,Common Stocks,Cost of Revenue,Current Ratio,Earnings Before Interest and Tax,Fixed Assets,Gross Margin,Gross Profit,Income Tax,Inventory,Investments,Liabilities,Net Borrowings,Net Cash Flow,Net Income,Net Income Applicable to Common Shareholders,Operating Income,Operating Margin,Profit Margin,Retained Earnings,Total Assets,Total Liabilities,Earnings Per Share
AKAM,2012-12-31,176378000.0,-2108000.0,7104000.0,9.0,-166773000.0,216.0,201989000.0,0.0,2015000.0,529900000.0,359.0,321591000.0,345091000.0,61.0,844047000.0,117602000.0,0.0,-222277000.0,59946000.0,0.0,-357208000.0,203989000.0,203989000.0,314487000.0,23.0,15.0,-2225702000.0,728384000.0,2600627000.0,177381739.13
AKAM,2013-12-31,224095000.0,-67184000.0,5586000.0,11.0,-187964000.0,256.0,333891000.0,0.0,1808000.0,511087000.0,391.0,419554000.0,450287000.0,68.0,1066835000.0,126067000.0,0.0,-19750000.0,52080000.0,0.0,131902000.0,293487000.0,293487000.0,413968000.0,26.0,19.0,-1932215000.0,1029714000.0,2957685000.0,177870909.091
AKAM,2014-12-31,282098000.0,-58397000.0,5720000.0,11.0,-207159000.0,227.0,238650000.0,0.0,1783000.0,610943000.0,378.0,495239000.0,601591000.0,69.0,1352931000.0,145828000.0,0.0,-479392000.0,101721000.0,660873000.0,-95241000.0,333948000.0,333948000.0,489519000.0,25.0,17.0,-1598267000.0,1262555000.0,4001546000.0,178581818.182
AKAM,2015-12-31,278148000.0,-56247000.0,8999000.0,10.0,-311676000.0,225.0,289473000.0,0.0,1772000.0,725620000.0,377.0,475149000.0,753180000.0,67.0,1471828000.0,135218000.0,0.0,153060000.0,54503000.0,0.0,50823000.0,321406000.0,321406000.0,466150000.0,21.0,15.0,-1276861000.0,1253188000.0,4187925000.0,178558888.889
ALB,2012-12-31,372309000.0,-25992000.0,1229000.0,17.0,-280873000.0,124.0,477696000.0,7364000.0,889000.0,1620311000.0,366.0,401012000.0,1296571000.0,36.0,898843000.0,80433000.0,428145000.0,-26574000.0,-9492000.0,-14390000.0,8280000.0,311536000.0,311536000.0,399783000.0,16.0,12.0,1744684000.0,1407313000.0,3437291000.0,89265329.5129
ALB,2013-12-31,411809000.0,-65906000.0,-6674000.0,25.0,-155346000.0,109.0,477239000.0,-1810000.0,801000.0,1543799000.0,340.0,570001000.0,1357069000.0,36.0,850471000.0,134445000.0,436049000.0,169000.0,31452000.0,-18733000.0,-457000.0,413171000.0,413171000.0,576675000.0,24.0,17.0,1500358000.0,1482915000.0,3584797000.0,83807505.071
ALB,2014-12-31,428790000.0,36221000.0,-16761000.0,10.0,-110576000.0,218.0,2489768000.0,-6486000.0,780000.0,1674700000.0,294.0,254537000.0,1231868000.0,32.0,770848000.0,18484000.0,358361000.0,-40275000.0,21616000.0,1882180000.0,2012529000.0,133316000.0,133316000.0,271298000.0,11.0,5.0,1410651000.0,3348850000.0,5223103000.0,78885207.1006
ALB,2015-12-31,810634000.0,-8788000.0,48474000.0,10.0,-227649000.0,13.0,213734000.0,27649000.0,1122000.0,2454463000.0,113.0,490909000.0,2484738000.0,33.0,1196872000.0,29122000.0,508728000.0,3154000.0,-73151000.0,-376241000.0,-2276034000.0,334906000.0,334906000.0,442435000.0,12.0,9.0,1615407000.0,1831003000.0,9615014000.0,111264451.827
ALK,2012-12-31,806000000.0,9000000.0,28000000.0,22.0,-518000000.0,87.0,174000000.0,0.0,70000000.0,2319000000.0,116.0,560000000.0,3609000000.0,50.0,2338000000.0,198000000.0,58000000.0,-82000000.0,35000000.0,-275000000.0,20000000.0,316000000.0,316000000.0,532000000.0,11.0,7.0,1127000000.0,1737000000.0,5505000000.0,70693512.3043
ALK,2013-12-31,899000000.0,-19000000.0,13000000.0,25.0,-566000000.0,84.0,80000000.0,0.0,1000000.0,2355000000.0,112.0,851000000.0,3893000000.0,54.0,2801000000.0,308000000.0,60000000.0,-129000000.0,88000000.0,-161000000.0,-42000000.0,508000000.0,508000000.0,838000000.0,16.0,10.0,1607000000.0,1762000000.0,5838000000.0,69972451.7906
ALK,2014-12-31,923000000.0,-110000000.0,41000000.0,28.0,-694000000.0,73.0,107000000.0,0.0,1000000.0,2325000000.0,98.0,1003000000.0,4299000000.0,57.0,3043000000.0,370000000.0,58000000.0,143000000.0,89000000.0,-68000000.0,27000000.0,605000000.0,605000000.0,962000000.0,18.0,11.0,2144000000.0,1639000000.0,6064000000.0,135346756.152
ALK,2015-12-31,1022000000.0,47000000.0,22000000.0,35.0,-831000000.0,74.0,73000000.0,0.0,1000000.0,1935000000.0,92.0,1320000000.0,4802000000.0,65.0,3663000000.0,464000000.0,51000000.0,-152000000.0,131000000.0,-116000000.0,-34000000.0,848000000.0,848000000.0,1298000000.0,23.0,15.0,2890000000.0,1663000000.0,6533000000.0,128290468.986
ALL,2012-12-31,0.0,-1685000000.0,18000000.0,11.0,-285000000.0,,806000000.0,0.0,9000000.0,21618000000.0,,3679000000.0,989000000.0,35.0,11697000000.0,1000000000.0,0.0,1853000000.0,520000000.0,141000000.0,30000000.0,2306000000.0,2306000000.0,3288000000.0,10.0,7.0,33783000000.0,0.0,1.26947e+11,489596602.972
ALL,2013-12-31,0.0,-934000000.0,-1179000000.0,11.0,-207000000.0,,675000000.0,0.0,9000000.0,19828000000.0,,3763000000.0,1024000000.0,43.0,14679000000.0,1116000000.0,0.0,1811000000.0,547000000.0,-356000000.0,-131000000.0,2280000000.0,2263000000.0,4084000000.0,12.0,7.0,35580000000.0,0.0,1.2352e+11,468172484.6
ALL,2014-12-31,0.0,-1325000000.0,-75000000.0,13.0,-288000000.0,,657000000.0,0.0,9000000.0,21193000000.0,,4558000000.0,1031000000.0,40.0,14046000000.0,1386000000.0,0.0,1531000000.0,1307000000.0,-1006000000.0,-18000000.0,2850000000.0,2746000000.0,4310000000.0,12.0,8.0,37842000000.0,0.0,1.08479e+11,447409733.124
ALL,2015-12-31,0.0,-312000000.0,3000000.0,11.0,-303000000.0,,495000000.0,0.0,9000000.0,22837000000.0,,3574000000.0,1024000000.0,36.0,12816000000.0,1111000000.0,0.0,1045000000.0,1111000000.0,-20000000.0,-162000000.0,2171000000.0,2055000000.0,3279000000.0,9.0,6.0,39413000000.0,0.0,1.04656e+11,424023437.5
ALLE,2013-12-31,418500000.0,27900000.0,-7200000.0,49.0,-20200000.0,55.0,267600000.0,3900000.0,1000000.0,1208100000.0,193.0,233600000.0,200200000.0,42.0,861500000.0,175000000.0,187500000.0,0.0,-81500000.0,1338900000.0,-90100000.0,32300000.0,32300000.0,240800000.0,12.0,2.0,1100000.0,946800000.0,2000600000.0,
ALLE,2014-12-31,379400000.0,-8000000.0,-4600000.0,3650.0,-51500000.0,55.0,290500000.0,3400000.0,1000000.0,1264600000.0,188.0,321700000.0,207200000.0,40.0,853700000.0,84200000.0,169300000.0,0.0,14500000.0,-78000000.0,63100000.0,175200000.0,175200000.0,326300000.0,15.0,8.0,142400000.0,1001700000.0,2015900000.0,96263736.2637
ALLE,2015-12-31,381500000.0,-13500000.0,-96400000.0,601.0,-35200000.0,45.0,199700000.0,-5800000.0,1000000.0,1199000000.0,164.0,262200000.0,224800000.0,42.0,869100000.0,54600000.0,204100000.0,12300000.0,-17200000.0,278300000.0,-90800000.0,153900000.0,153900000.0,358600000.0,17.0,7.0,232400000.0,735100000.0,2263000000.0,96187500.0
ALLE,2016-12-31,381400000.0,-19800000.0,-66200000.0,202.0,-42500000.0,73.0,312400000.0,-15600000.0,1000000.0,1252700000.0,193.0,359300000.0,226600000.0,44.0,985300000.0,63800000.0,220600000.0,14100000.0,-32500000.0,-64400000.0,112700000.0,229100000.0,229100000.0,425500000.0,19.0,10.0,376600000.0,829300000.0,2247400000.0,
ALXN,2013-12-31,423940000.0,-116439000.0,2371000.0,11.0,-29329000.0,260.0,529857000.0,126000.0,20000.0,177556000.0,375.0,530381000.0,201109000.0,89.0,1373790000.0,273374000.0,102602000.0,-988497000.0,265831000.0,-36000000.0,-459644000.0,252895000.0,252895000.0,528010000.0,34.0,16.0,379098000.0,2186857000.0,3317696000.0,196042635.659
ALXN,2014-12-31,439248000.0,-28000000.0,6000000.0,20.0,-137000000.0,323.0,943999000.0,-67000000.0,20000.0,174000000.0,461.0,875000000.0,392248000.0,92.0,2060000000.0,215000000.0,176441000.0,-85000000.0,271000000.0,-55000000.0,414000000.0,657000000.0,657000000.0,869000000.0,39.0,29.0,1036010000.0,2796029000.0,4201962000.0,197891566.265
ALXN,2015-12-31,460000000.0,-116000000.0,9000000.0,2.0,-286000000.0,195.0,1010000000.0,-88000000.0,0.0,233000000.0,341.0,546000000.0,697000000.0,91.0,2371000000.0,354000000.0,290000000.0,635000000.0,-154000000.0,3425000000.0,66000000.0,144000000.0,144000000.0,537000000.0,21.0,6.0,1181000000.0,2416000000.0,13097000000.0,211764705.882
ALXN,2016-12-31,572000000.0,-122000000.0,6000000.0,5.0,-333000000.0,157.0,966000000.0,-84000000.0,0.0,258000000.0,313.0,673000000.0,1036000000.0,92.0,2826000000.0,177000000.0,375000000.0,47000000.0,167000000.0,-375000000.0,-44000000.0,399000000.0,399000000.0,667000000.0,22.0,13.0,1818000000.0,2578000000.0,13253000000.0,
AMAT,2013-10-27,1649000000.0,-404000000.0,13000000.0,4.0,-197000000.0,77.0,1711000000.0,-141000000.0,12000000.0,4518000000.0,231.0,445000000.0,850000000.0,40.0,2991000000.0,94000000.0,1413000000.0,406000000.0,153000000.0,0.0,319000000.0,256000000.0,256000000.0,432000000.0,6.0,3.0,12487000000.0,5642000000.0,12043000000.0,1219047619.05
AMAT,2014-10-26,1883000000.0,-21000000.0,23000000.0,14.0,-241000000.0,112.0,3002000000.0,-154000000.0,12000000.0,5229000000.0,247.0,1543000000.0,861000000.0,42.0,3843000000.0,376000000.0,1567000000.0,67000000.0,284000000.0,0.0,1291000000.0,1072000000.0,1072000000.0,1520000000.0,17.0,12.0,13072000000.0,6967000000.0,13174000000.0,1218181818.18
AMAT,2015-10-25,1833000000.0,-61000000.0,8000000.0,18.0,-215000000.0,131.0,4797000000.0,-266000000.0,11000000.0,5707000000.0,244.0,1701000000.0,892000000.0,41.0,3952000000.0,221000000.0,1833000000.0,-62000000.0,-334000000.0,2581000000.0,1795000000.0,1377000000.0,1377000000.0,1693000000.0,18.0,14.0,13967000000.0,9261000000.0,15308000000.0,1218584070.8
AMAT,2016-10-30,2056000000.0,-542000000.0,16000000.0,24.0,-253000000.0,103.0,3406000000.0,-216000000.0,11000000.0,6314000000.0,230.0,2168000000.0,937000000.0,42.0,4511000000.0,292000000.0,2050000000.0,-156000000.0,847000000.0,-1207000000.0,-1391000000.0,1721000000.0,1721000000.0,2152000000.0,20.0,16.0,15252000000.0,8353000000.0,14588000000.0,1103205128.21
AME,2012-12-31,559315000.0,-4225000.0,-7925000.0,18.0,-57427000.0,18.0,157984000.0,29555000.0,2565000.0,2154132000.0,132.0,737947000.0,383483000.0,35.0,1180081000.0,203343000.0,428935000.0,0.0,-5061000.0,177887000.0,-12408000.0,459132000.0,459132000.0,745872000.0,22.0,14.0,2507419000.0,1164743000.0,5190056000.0,241648421.053
AME,2013-12-31,601230000.0,5247000.0,-16712000.0,16.0,-63314000.0,34.0,295203000.0,-1790000.0,2581000.0,2323642000.0,157.0,798367000.0,402790000.0,35.0,1270494000.0,207796000.0,452848000.0,0.0,11797000.0,-44931000.0,137219000.0,516999000.0,516999000.0,815079000.0,23.0,14.0,2966015000.0,1369129000.0,5877902000.0,243867452.83
AME,2014-12-31,649943000.0,-35258000.0,-13826000.0,18.0,-71327000.0,40.0,377615000.0,11626000.0,2589000.0,2597017000.0,169.0,884760000.0,448446000.0,35.0,1424947000.0,220372000.0,495896000.0,0.0,-15515000.0,326591000.0,82412000.0,584460000.0,584460000.0,898586000.0,22.0,15.0,3469923000.0,1578604000.0,6420963000.0,244543933.054
AME,2015-12-31,639097000.0,-6995000.0,-9541000.0,18.0,-69083000.0,37.0,381005000.0,-12007000.0,2608000.0,2549280000.0,158.0,898175000.0,484548000.0,36.0,1425015000.0,215521000.0,514451000.0,0.0,-75009000.0,244754000.0,3390000.0,590859000.0,590859000.0,907716000.0,23.0,15.0,3974793000.0,1619613000.0,6664530000.0,240186585.366
AMG,2012-12-31,0.0,-41600000.0,22000000.0,8.0,-20000000.0,,430400000.0,0.0,500000.0,0.0,,552100000.0,81500000.0,100.0,1748600000.0,83800000.0,0.0,-782300000.0,400000.0,411400000.0,-19100000.0,174000000.0,174000000.0,343500000.0,20.0,10.0,1350700000.0,0.0,6187100000.0,51785714.2857
AMG,2013-12-31,0.0,-101800000.0,40800000.0,17.0,-24000000.0,,469600000.0,0.0,500000.0,0.0,,982700000.0,92300000.0,100.0,2069800000.0,194100000.0,0.0,-26300000.0,177600000.0,-482300000.0,39200000.0,360500000.0,360500000.0,515100000.0,25.0,17.0,1711200000.0,0.0,6318800000.0,53092783.5052
AMG,2014-12-31,0.0,26500000.0,23300000.0,17.0,-19200000.0,,550600000.0,0.0,600000.0,0.0,,1120200000.0,95400000.0,100.0,2404200000.0,227900000.0,0.0,-1248900000.0,144900000.0,740300000.0,81000000.0,452100000.0,452100000.0,708500000.0,29.0,19.0,2163300000.0,0.0,7698100000.0,55000000.0
AMG,2015-12-31,0.0,56100000.0,15300000.0,18.0,-38200000.0,,563800000.0,0.0,600000.0,0.0,,1139200000.0,114100000.0,100.0,2435900000.0,256900000.0,0.0,-286300000.0,-42000000.0,17800000.0,13200000.0,516000000.0,516000000.0,786400000.0,32.0,21.0,2679300000.0,0.0,7784800000.0,54373024.236
AMGN,2013-12-31,5442000000.0,-38000000.0,420000000.0,23.0,-693000000.0,244.0,3805000000.0,-7000000.0,29891000000.0,3346000000.0,344.0,6287000000.0,5349000000.0,82.0,15330000000.0,184000000.0,3019000000.0,2248000000.0,-289000000.0,4683000000.0,548000000.0,5081000000.0,5081000000.0,5867000000.0,31.0,27.0,-7634000000.0,27367000000.0,66125000000.0,752740740.741
AMGN,2014-12-31,6508000000.0,136000000.0,465000000.0,20.0,-718000000.0,386.0,3731000000.0,327000000.0,30410000000.0,4422000000.0,495.0,6656000000.0,5223000000.0,78.0,15641000000.0,427000000.0,2647000000.0,-4982000000.0,884000000.0,-1129000000.0,-74000000.0,5158000000.0,5158000000.0,6191000000.0,31.0,26.0,-4624000000.0,34713000000.0,69009000000.0,758529411.765
AMGN,2015-12-31,6417000000.0,-420000000.0,603000000.0,25.0,-594000000.0,362.0,4144000000.0,481000000.0,30649000000.0,4227000000.0,445.0,9073000000.0,4907000000.0,80.0,17435000000.0,1039000000.0,2435000000.0,-4421000000.0,899000000.0,1065000000.0,413000000.0,6939000000.0,6939000000.0,8470000000.0,39.0,32.0,-2086000000.0,38515000000.0,71449000000.0,758360655.738
AMGN,2016-12-31,6801000000.0,-214000000.0,629000000.0,26.0,-738000000.0,340.0,3241000000.0,-80000000.0,30784000000.0,4162000000.0,411.0,10423000000.0,4961000000.0,82.0,18829000000.0,1441000000.0,2745000000.0,-7677000000.0,423000000.0,3593000000.0,-903000000.0,7722000000.0,7722000000.0,9794000000.0,43.0,34.0,-438000000.0,46010000000.0,77626000000.0,
AMP,2012-12-31,1324000000.0,-130000000.0,0.0,11.0,-137000000.0,,4909000000.0,0.0,3000000.0,1899000000.0,,1556000000.0,0.0,81.0,8360000000.0,335000000.0,0.0,4352000000.0,171000000.0,-4543000000.0,-410000000.0,1029000000.0,1029000000.0,1556000000.0,15.0,10.0,6381000000.0,0.0,1.34729e+11,218936170.213
AMP,2013-12-31,1429000000.0,-267000000.0,0.0,16.0,-105000000.0,,5411000000.0,0.0,3000000.0,1954000000.0,,2282000000.0,0.0,83.0,9276000000.0,492000000.0,0.0,-743000000.0,-1184000000.0,1542000000.0,261000000.0,1334000000.0,1334000000.0,2282000000.0,20.0,12.0,7289000000.0,0.0,1.44576e+11,203353658.537
AMP,2014-12-31,1523000000.0,-423000000.0,0.0,20.0,-113000000.0,,5642000000.0,0.0,3000000.0,1982000000.0,,2903000000.0,0.0,84.0,10314000000.0,545000000.0,0.0,-581000000.0,1257000000.0,1413000000.0,6000000.0,1619000000.0,1619000000.0,2903000000.0,24.0,13.0,8469000000.0,0.0,1.4881e+11,191597633.136
AMP,2015-12-31,1606000000.0,-277000000.0,0.0,22.0,-133000000.0,,5808000000.0,0.0,3000000.0,2261000000.0,,2559000000.0,0.0,81.0,9939000000.0,455000000.0,0.0,-392000000.0,576000000.0,1151000000.0,-281000000.0,1562000000.0,1562000000.0,2559000000.0,21.0,13.0,9551000000.0,0.0,1.45342e+11,181627906.977
AMT,2012-12-31,448000000.0,-43679000.0,-16760000.0,18.0,-568048000.0,70.0,437934000.0,0.0,3959000.0,722479000.0,132.0,1102959000.0,5765856000.0,75.0,2153481000.0,107304000.0,0.0,22376000.0,143348000.0,1494139000.0,38427000.0,637283000.0,637283000.0,1119719000.0,39.0,22.0,-1196907000.0,836267000.0,14089429000.0,395827950.311
AMT,2013-12-31,700452000.0,-19080000.0,-214260000.0,16.0,-724532000.0,50.0,446492000.0,0.0,3976000.0,859873000.0,106.0,1000045000.0,7177728000.0,74.0,2501534000.0,59541000.0,0.0,-5553000.0,295029000.0,2302332000.0,-75042000.0,551333000.0,551333000.0,1214305000.0,36.0,16.0,-1081467000.0,986087000.0,20283665000.0,393809285.714
AMT,2014-12-31,798331000.0,-84529000.0,-40984000.0,21.0,-974404000.0,25.0,473698000.0,0.0,3995000.0,1094265000.0,50.0,1445938000.0,7590112000.0,73.0,3005783000.0,62505000.0,0.0,39515000.0,357940000.0,-198230000.0,19916000.0,824910000.0,801022000.0,1486922000.0,36.0,20.0,-837320000.0,957867000.0,21263565000.0,408371287.129
AMT,2015-12-31,938826000.0,-56312000.0,-186878000.0,10.0,-728753000.0,39.0,462879000.0,0.0,4267000.0,1308868000.0,83.0,1425911000.0,9866424000.0,73.0,3462648000.0,157955000.0,0.0,9504000.0,150984000.0,1789103000.0,7194000.0,685074000.0,594911000.0,1612789000.0,34.0,14.0,-998535000.0,996468000.0,26904272000.0,482446478.873
AMZN,2013-12-31,21821000000.0,-846000000.0,-98000000.0,3.0,-3444000000.0,54.0,8658000000.0,-1410000000.0,5000000.0,54181000000.0,107.0,647000000.0,10949000000.0,27.0,20271000000.0,161000000.0,7411000000.0,-520000000.0,5315000000.0,-617000000.0,574000000.0,274000000.0,274000000.0,745000000.0,1.0,0.0,2190000000.0,24625000000.0,40159000000.0,456666666.667
AMZN,2014-12-31,26266000000.0,-1039000000.0,-79000000.0,2.0,-4893000000.0,62.0,14557000000.0,-1193000000.0,5000000.0,62752000000.0,112.0,99000000.0,16967000000.0,29.0,26236000000.0,167000000.0,8299000000.0,807000000.0,6898000000.0,4426000000.0,5899000000.0,-241000000.0,-241000000.0,178000000.0,0.0,0.0,1949000000.0,31327000000.0,54505000000.0,463461538.462
AMZN,2015-12-31,30769000000.0,-1755000000.0,-206000000.0,4.0,-4589000000.0,58.0,15890000000.0,-2187000000.0,5000000.0,71651000000.0,105.0,2027000000.0,21838000000.0,33.0,35355000000.0,950000000.0,10243000000.0,-1066000000.0,12608000000.0,-3882000000.0,1333000000.0,596000000.0,596000000.0,2233000000.0,2.0,1.0,2545000000.0,35705000000.0,64747000000.0,465625000.0
AMZN,2016-12-31,39048000000.0,-3367000000.0,190000000.0,12.0,-6737000000.0,59.0,19334000000.0,-1426000000.0,5000000.0,88265000000.0,104.0,4376000000.0,29114000000.0,35.0,47722000000.0,1425000000.0,11461000000.0,-3023000000.0,18685000000.0,-3740000000.0,3444000000.0,2371000000.0,2371000000.0,4186000000.0,3.0,2.0,4916000000.0,45781000000.0,83402000000.0,
AN,2013-12-31,2393100000.0,-46300000.0,5800000.0,18.0,-160800000.0,2.0,69200000.0,-400100000.0,1600000.0,14757700000.0,102.0,746100000.0,2235300000.0,16.0,2759900000.0,228600000.0,2827200000.0,-41900000.0,464700000.0,-274900000.0,-500000.0,374900000.0,374900000.0,740300000.0,4.0,2.0,3337900000.0,3830000000.0,7914100000.0,121326860.841
AN,2014-12-31,2355400000.0,-80300000.0,1500000.0,20.0,-209200000.0,2.0,75400000.0,-27300000.0,1600000.0,16120100000.0,103.0,822300000.0,2422000000.0,16.0,2988700000.0,262500000.0,2899000000.0,100000.0,99000000.0,276100000.0,6200000.0,418700000.0,418700000.0,820800000.0,4.0,2.0,3756600000.0,3999200000.0,8399700000.0,117282913.165
AN,2015-12-31,2865700000.0,-91800000.0,-1200000.0,19.0,-247600000.0,1.0,74100000.0,-548800000.0,1200000.0,17600500000.0,91.0,871900000.0,2667400000.0,16.0,3261500000.0,279000000.0,3612000000.0,-10200000.0,566700000.0,210000000.0,-1300000.0,442600000.0,442600000.0,873100000.0,4.0,2.0,2702800000.0,4709700000.0,9548200000.0,112620865.14
AN,2016-12-31,2612500000.0,-99300000.0,4800000.0,19.0,-244500000.0,1.0,64800000.0,259100000.0,1200000.0,18295800000.0,81.0,894300000.0,2843200000.0,15.0,3313200000.0,270600000.0,3520100000.0,-5000000.0,-158400000.0,315800000.0,-9300000.0,430500000.0,430500000.0,889500000.0,4.0,2.0,3133300000.0,4714800000.0,10060000000.0,
ANTM,2012-12-31,3663400000.0,189900000.0,0.0,11.0,-544900000.0,,2475300000.0,0.0,3000000.0,48213600000.0,,4370100000.0,1717300000.0,22.0,13283600000.0,1207300000.0,0.0,-3742000000.0,-860600000.0,5121000000.0,283000000.0,2655500000.0,2655500000.0,3858300000.0,6.0,4.0,12647100000.0,0.0,58955400000.0,321489104.116
ANTM,2013-12-31,4396000000.0,-418300000.0,-145300000.0,10.0,-646500000.0,,1582100000.0,0.0,2900000.0,56237100000.0,,4442900000.0,1801500000.0,21.0,14786400000.0,1205900000.0,0.0,-1504000000.0,-261300000.0,-583700000.0,-897700000.0,2489700000.0,2489700000.0,3840200000.0,5.0,4.0,13813900000.0,0.0,59574500000.0,298525179.856
ANTM,2014-12-31,5167100000.0,-1899700000.0,-81100000.0,11.0,-714600000.0,,2151700000.0,0.0,2700000.0,56854900000.0,,4968800000.0,1944300000.0,23.0,17019200000.0,1808000000.0,0.0,-1007200000.0,1439400000.0,763700000.0,564800000.0,2569700000.0,2569700000.0,4368100000.0,6.0,3.0,14014400000.0,0.0,61676300000.0,276015037.594
ANTM,2015-12-31,4619700000.0,-42900000.0,9300000.0,11.0,-638200000.0,,2113500000.0,0.0,2600000.0,61116900000.0,,5284000000.0,2019800000.0,23.0,18039600000.0,2071000000.0,0.0,-120500000.0,735500000.0,-892300000.0,-38200000.0,2560000000.0,2560000000.0,4631000000.0,6.0,3.0,14778500000.0,0.0,61717800000.0,263103802.672
AON,2012-12-31,1853000000.0,-1296000000.0,12000000.0,13.0,-269000000.0,,291000000.0,0.0,3000000.0,0.0,,1608000000.0,820000000.0,100.0,11514000000.0,360000000.0,0.0,606000000.0,726000000.0,-344000000.0,19000000.0,993000000.0,993000000.0,1596000000.0,14.0,9.0,5933000000.0,0.0,30486000000.0,327722772.277
AON,2013-12-31,1931000000.0,137000000.0,77000000.0,14.0,-229000000.0,,477000000.0,0.0,3000000.0,0.0,,1748000000.0,791000000.0,100.0,11815000000.0,390000000.0,0.0,-96000000.0,-660000000.0,227000000.0,186000000.0,1113000000.0,1113000000.0,1671000000.0,14.0,9.0,5731000000.0,0.0,30251000000.0,311764705.882
AON,2014-12-31,1805000000.0,-44000000.0,54000000.0,21.0,-256000000.0,,374000000.0,0.0,3000000.0,0.0,,2020000000.0,765000000.0,100.0,12045000000.0,334000000.0,0.0,142000000.0,128000000.0,1321000000.0,-103000000.0,1397000000.0,1397000000.0,1966000000.0,16.0,12.0,4605000000.0,0.0,29772000000.0,295348837.209
AON,2015-12-31,1772000000.0,516000000.0,114000000.0,23.0,-290000000.0,,384000000.0,0.0,3000000.0,0.0,,1962000000.0,765000000.0,100.0,11682000000.0,267000000.0,0.0,-37000000.0,-976000000.0,253000000.0,10000000.0,1385000000.0,1385000000.0,1848000000.0,16.0,12.0,4117000000.0,0.0,27164000000.0,280933062.88
